id,Team1Id,Team1,Team2Id,Team2,LeagueId,League,CategoryId,Category,League_Category,Sport,begin,ended,Set1_T1,Set1_T2,Set2_T1,Set2_T2,Set3_T1,Set3_T2,TotScore_T1,TotScore_T2,Tipp1,TippX,Tipp2,Over_Under4_5,Over4_5,Under4_5,Over_Under5_5,Over5_5,Under5_5
108372510,3729,Luleå HF,3803,Växjö Lakers,360301,SHL Playoff,39201,Schweden,SHL Playoff - Schweden,Eishockey,18/03/2014 19:02,18/03/2014 21:25,0,1,1,2,1,0,2,3,2.20429,4.03062,3.37896,4.5,2.18849,1.84141,5.5,3.24793,1.44485
108372610,3728,Färjestads BK,3727,Brynäs IF,360301,SHL Playoff,39201,Schweden,SHL Playoff - Schweden,Eishockey,18/03/2014 19:02,18/03/2014 21:29,3,0,0,1,1,1,4,2,2.00059,4.23841,3.81566,4.5,1.8742,2.14391,5.5,2.69244,1.59086
108375010,44499,EC Dornbirn,2046,RB Salzburg,5737301,EHL Playoff,65201,Österreich,EHL Playoff - Österreich,Eishockey,18/03/2014 19:30,18/03/2014 21:54,0,2,1,1,1,1,2,4,5.17207,5.5385,1.59395,4.5,1.36443,3.744,5.5,1.69736,2.43398
108376310,3882,Rodovre Mighty Bulls,3884,Aalborg Pirates,5556301,Superisligaen Playoff,64201,Dänemark,Superisligaen Playoff - Dänemark,Eishockey,18/03/2014 19:01,18/03/2014 21:14,0,0,2,0,1,0,3,0,3.6862,4.5283,1.96895,4.5,1.79425,2.25905,5.5,2.64285,1.6087
108382310,5430,Wolfsburg Grizzly A.,3858,Nürnberg Ice Tigers,3048301,DEL Playoff,41201,Deutschland,DEL Playoff - Deutschland,Eishockey,19/03/2014 19:32,19/03/2014 22:00,3,0,1,0,0,0,4,0,2.15663,4.62983,3.13551,4.5,1.59453,2.682,5.5,2.15421,1.86639
108382410,3847,Kölner Haie,3853,Adler Mannheim,3048301,DEL Playoff,41201,Deutschland,DEL Playoff - Deutschland,Eishockey,19/03/2014 19:32,19/03/2014 21:40,0,0,2,1,0,1,2,2,2.24469,4.67474,2.93609,4.5,1.73368,2.363,5.5,2.43426,1.69722
108393410,3944,Salavat Yulaev UFA,7857,Torpedo Nowgorod,5711301,KHL Playoff,101201,Russland,KHL Playoff - Russland,Eishockey,18/03/2014 14:01,18/03/2014 16:18,0,0,2,1,0,0,2,1,2.36634,3.95813,3.07918,4.5,2.14018,1.87706,5.5,3.35073,1.4254
108394710,3740,Skellefteå AIK,3732,HV 71,360301,SHL Playoff,39201,Schweden,SHL Playoff - Schweden,Eishockey,19/03/2014 19:05,19/03/2014 21:36,3,0,1,1,2,3,6,4,1.42414,5.68814,8.15117,4.5,1.66714,2.49894,5.5,2.37914,1.72509
108394810,3734,Frölunda HC,3737,Linköpings HC,360301,SHL Playoff,39201,Schweden,SHL Playoff - Schweden,Eishockey,19/03/2014 19:04,19/03/2014 21:27,0,2,0,0,1,1,1,3,1.91267,4.42296,3.98282,4.5,1.92274,2.08372,5.5,2.59438,1.6272
108423010,3760,HC Örebro,3738,AIK IF,1131301,SHL Qualifikation ,39201,Schweden,SHL Qualifikation  - Schweden,Eishockey,19/03/2014 19:06,19/03/2014 21:30,1,0,2,1,0,0,3,1,2.05277,4.23102,3.6327,4.5,1.93095,2.07417,5.5,2.7054,1.58637
108423110,3733,Djurgårdens IF,3736,MIF Redhawks,1131301,SHL Qualifikation ,39201,Schweden,SHL Qualifikation  - Schweden,Eishockey,19/03/2014 19:05,19/03/2014 21:23,1,0,1,0,1,0,3,0,2.26604,4.13633,3.15711,4.5,1.98127,2.01909,5.5,2.99144,1.50215
108423210,3752,VIK Västeraas,3758,Rögle BK,1131301,SHL Qualifikation ,39201,Schweden,SHL Qualifikation  - Schweden,Eishockey,19/03/2014 19:01,19/03/2014 21:25,1,4,2,0,0,0,3,4,1.8241,4.48552,4.36314,4.5,1.99059,2.0095,5.5,2.86542,1.53607
108445710,3943,Sever. Cherepovec,5606,HC Vitiaz Chehov,25506301,Hope Cup,101201,Russland,Hope Cup - Russland,Eishockey,18/03/2014 16:31,18/03/2014 18:45,2,0,0,1,1,1,3,2,1.707,4.88849,4.77066,4.5,1.76871,2.30089,5.5,2.53741,1.65044
108456410,3941,SKA St. Petersburg,3948,Lokomotive Jaroslawl,5711301,KHL Playoff,101201,Russland,KHL Playoff - Russland,Eishockey,20/03/2014 16:30,20/03/2014 18:32,1,0,0,0,0,0,1,0,1.7763,4.43124,4.73127,4.5,2.48313,1.67425,5.5,3.95185,1.33877
108456510,52311,HC Lev Prag,73568,HC Donbass,5711301,KHL Playoff,101201,Russland,KHL Playoff - Russland,Eishockey,20/03/2014 19:02,20/03/2014 21:26,1,0,4,0,0,2,5,2,2.02916,4.11543,3.76521,4.5,2.51426,1.66039,5.5,4.04812,1.32646
108456610,3938,Met. Magnitogorsk,3939,Sibir Nowosibirsk,5711301,KHL Playoff,101201,Russland,KHL Playoff - Russland,Eishockey,21/03/2014 14:01,21/03/2014 16:43,1,0,0,0,1,2,2,2,1.69001,4.72858,5.12384,4.5,2.0293,1.97153,5.5,3.31229,1.43247
108499010,54105,HK Gomel,113021,Yunost Minsk,29589301,"Extraliga, Playoff",275201,Weißrussland,"Extraliga, Playoff - Weißrussland",Eishockey,19/03/2014 16:30,19/03/2014 16:30,0,2,2,0,1,1,3,3,2.51876,4.85532,2.51876,4.5,1.50452,2.98206,5.5,2.24885,1.80073
108499110,54107,Metallurg Zhlobin,77617,Neman Grodno,29589301,"Extraliga, Playoff",275201,Weißrussland,"Extraliga, Playoff - Weißrussland",Eishockey,19/03/2014 17:00,19/03/2014 20:16,1,0,0,2,1,0,2,2,3.54083,4.69575,1.98168,4.5,1.76871,2.30089,5.5,2.53741,1.65044
108499310,37844,HC Chomutov,3871,HC Kladno,4265301,Extraliga Playout,42201,Tschechien,Extraliga Playout - Tschechien,Eishockey,21/03/2014 17:32,21/03/2014 19:46,0,2,0,2,0,2,0,6,2.45924,4.27366,2.75928,4.5,1.80728,2.23873,5.5,2.39433,1.71719
108499410,3874,HC Karlovy Vary,3865,Benzina Litvinov,4265301,Extraliga Playout,42201,Tschechien,Extraliga Playout - Tschechien,Eishockey,21/03/2014 18:01,21/03/2014 20:08,0,0,0,1,0,2,0,3,2.61536,4.20563,2.62696,,,,5.5,2.53741,1.65044
108499710,3870,HC Ocelari Trinec,3875,HC Pardubice,5593301,Extraliga Playoff,42201,Tschechien,Extraliga Playoff - Tschechien,Eishockey,19/03/2014 17:00,19/03/2014 19:42,0,0,3,0,2,1,5,1,1.79491,4.88876,4.2082,4.5,1.59761,2.67332,5.5,2.21969,1.81988
108499810,3872,PSG Zlín,3877,HC Mountfield ,5593301,Extraliga Playoff,42201,Tschechien,Extraliga Playoff - Tschechien,Eishockey,19/03/2014 17:19,19/03/2014 19:44,2,1,1,2,0,1,3,4,2.02434,4.15016,3.76875,4.5,2.31397,1.76105,5.5,4.04642,1.32825
108499910,3867,HC Pilsen,36334,HC Kometa Brno,5593301,Extraliga Playoff,42201,Tschechien,Extraliga Playoff - Tschechien,Eishockey,19/03/2014 17:31,19/03/2014 20:11,2,0,2,0,0,1,4,1,1.99256,4.51465,3.64442,4.5,2.03904,1.96243,5.5,3.18578,1.4575
108502210,24985,Barys Astana,3944,Salavat Yulaev UFA,5711301,KHL Playoff,101201,Russland,KHL Playoff - Russland,Eishockey,21/03/2014 12:02,21/03/2014 14:41,1,0,0,1,1,1,2,2,2.16752,4.30436,3.27893,4.5,1.73611,2.35849,5.5,2.46995,1.68029
108502610,3942,Molot-Prikamye Perm,78197,Yuzhny Ural Orsk,19688301,VHL Playoff,101201,Russland,VHL Playoff - Russland,Eishockey,19/03/2014 14:00,19/03/2014 14:00,3,0,0,1,0,0,3,1,2.1783,4.53491,3.12095,4.5,2.51426,1.66039,5.5,4.08642,1.324
108502710,79805,Saryarka,79813,Kuban Krasnodar,19688301,VHL Playoff,101201,Russland,VHL Playoff - Russland,Eishockey,19/03/2014 14:00,19/03/2014 14:00,3,1,1,2,2,0,6,3,2.10227,4.48086,3.32057,4.5,2.04886,1.95341,5.5,3.08768,1.479
108504110,3945,Awangard Omsk,43853,HC Yugra,25506301,Hope Cup,101201,Russland,Hope Cup - Russland,Eishockey,19/03/2014 13:00,19/03/2014 15:18,1,0,2,0,2,1,5,1,1.72449,4.93591,4.59334,,,,5.5,2.11839,1.89414
108504810,3803,Växjö Lakers,3729,Luleå HF,360301,SHL Playoff,39201,Schweden,SHL Playoff - Schweden,Eishockey,20/03/2014 19:00,20/03/2014 22:08,0,1,0,1,3,1,3,3,2.19891,3.97621,3.42404,4.5,2.18849,1.84141,5.5,3.41396,1.41426
108504910,3727,Brynäs IF,3728,Färjestads BK,360301,SHL Playoff,39201,Schweden,SHL Playoff - Schweden,Eishockey,20/03/2014 19:00,20/03/2014 19:00,0,1,1,0,0,1,1,2,2.33637,4.13934,3.02663,4.5,1.83403,2.19899,5.5,2.62291,1.61618
108507310,3898,Kloten Flyers,3895,HC Davos,2975301,NLA Playoff,54201,Schweiz,NLA Playoff - Schweiz,Eishockey,20/03/2014 19:46,20/03/2014 21:56,1,1,0,0,2,0,3,1,2.20395,4.29418,3.19534,4.5,1.80073,2.24885,5.5,2.63334,1.61224
108508210,3893,EV Zug,3897,Rapperswil Jona,2976301,NLA Playout,54201,Schweiz,NLA Playout - Schweiz,Eishockey,20/03/2014 19:46,20/03/2014 21:48,2,0,1,2,1,1,4,3,1.60156,5.45199,5.2509,,,,5.5,1.79425,2.25905
108518610,2046,RB Salzburg,3915,Black Wings Linz,5737301,EHL Playoff,65201,Österreich,EHL Playoff - Österreich,Eishockey,23/03/2014 17:30,23/03/2014 20:07,2,2,1,0,1,0,4,2,1.71664,5.46185,4.2666,4.5,1.42662,3.344,5.5,1.82023,2.21917
108518710,24949,HCB Südtirol,3917,EC VSV,5737301,EHL Playoff,65201,Österreich,EHL Playoff - Österreich,Eishockey,23/03/2014 17:45,23/03/2014 20:03,2,0,0,1,0,0,2,1,2.22099,4.66129,2.98503,4.5,1.47259,3.116,5.5,1.91221,2.09624
108540510,3866,HC Vitkovice,3876,Sparta Prag,5593301,Extraliga Playoff,42201,Tschechien,Extraliga Playoff - Tschechien,Eishockey,22/03/2014 14:30,22/03/2014 17:57,0,0,0,1,2,1,2,2,2.87404,4.24397,2.39649,4.5,1.73368,2.363,5.5,2.42842,1.70007
108540610,36334,HC Kometa Brno,3867,HC Pilsen,5593301,Extraliga Playoff,42201,Tschechien,Extraliga Playoff - Tschechien,Eishockey,22/03/2014 17:05,22/03/2014 19:34,1,1,0,0,0,1,1,2,2.29889,4.02305,3.16016,4.5,1.93095,2.07417,5.5,2.75192,1.5708
108540710,3877,HC Mountfield ,3872,PSG Zlín,5593301,Extraliga Playoff,42201,Tschechien,Extraliga Playoff - Tschechien,Eishockey,22/03/2014 17:28,22/03/2014 20:26,1,0,1,0,1,3,3,3,2.32009,3.79203,3.26356,4.5,2.23873,1.80728,5.5,3.52096,1.39667
108540810,3875,HC Pardubice,3870,HC Ocelari Trinec,5593301,Extraliga Playoff,42201,Tschechien,Extraliga Playoff - Tschechien,Eishockey,22/03/2014 18:22,22/03/2014 21:27,0,0,0,0,1,1,1,1,2.63853,3.82964,2.78672,4.5,2.099,1.90992,5.5,2.08198,1.92423
108541010,3732,HV 71,3740,Skellefteå AIK,360301,SHL Playoff,39201,Schweden,SHL Playoff - Schweden,Eishockey,21/03/2014 19:00,21/03/2014 22:53,1,0,0,0,0,1,1,1,4.07289,4.64503,1.85463,4.5,1.71985,2.38918,5.5,2.33174,1.7509
108541110,3737,Linköpings HC,3734,Frölunda HC,360301,SHL Playoff,39201,Schweden,SHL Playoff - Schweden,Eishockey,21/03/2014 19:00,21/03/2014 21:30,1,2,0,1,1,0,2,3,2.47453,4.0723,2.85453,4.5,1.9141,2.09397,5.5,2.68611,1.59308
108554810,3858,Nürnberg Ice Tigers,5430,Wolfsburg Grizzly A.,3048301,DEL Playoff,41201,Deutschland,DEL Playoff - Deutschland,Eishockey,21/03/2014 19:31,21/03/2014 21:59,0,0,1,0,4,2,5,2,2.38828,4.77465,2.69727,4.5,1.60827,2.644,5.5,2.16128,1.86112
108554910,3853,Adler Mannheim,3847,Kölner Haie,3048301,DEL Playoff,41201,Deutschland,DEL Playoff - Deutschland,Eishockey,21/03/2014 19:31,21/03/2014 22:57,0,1,1,0,0,0,1,1,2.26492,4.51136,2.97925,4.5,1.7764,2.288,5.5,2.50168,1.66592
108555010,3848,Hamburg Freezers,3860,Iserlohn Roosters,3048301,DEL Playoff,41201,Deutschland,DEL Playoff - Deutschland,Eishockey,21/03/2014 19:31,21/03/2014 21:54,0,1,2,2,1,1,3,4,1.6864,5.11243,4.72995,4.5,1.64516,2.55,5.5,2.24971,1.80019
108555110,3852,Krefeld Pinguine,3863,ERC Ingolstadt,3048301,DEL Playoff,41201,Deutschland,DEL Playoff - Deutschland,Eishockey,21/03/2014 19:34,21/03/2014 21:52,2,1,0,1,0,0,2,2,1.91393,4.67878,3.80078,4.5,1.65274,2.532,5.5,2.25885,1.79438
108558310,3736,MIF Redhawks,3760,HC Örebro,1131301,SHL Qualifikation ,39201,Schweden,SHL Qualifikation  - Schweden,Eishockey,21/03/2014 19:00,21/03/2014 21:19,1,0,1,2,1,0,3,2,2.92972,4.14095,2.39705,4.5,1.96243,2.03904,5.5,2.96027,1.51013
108613910,3743,Piteaa HC,49570,Kallinge/Ronneby IF,33648301,"Allsvenskan, Relegation/Promotion",39201,Schweden,"Allsvenskan, Relegation/Promotion - Schweden",Eishockey,21/03/2014 19:01,21/03/2014 21:12,1,2,1,1,0,2,2,5,1.71319,5.39802,4.32823,4.5,1.55976,2.78647,5.5,2.1141,1.89759
108614010,3800,HC Vita Hästen,3747,IF Björklöven,33648301,"Allsvenskan, Relegation/Promotion",39201,Schweden,"Allsvenskan, Relegation/Promotion - Schweden",Eishockey,21/03/2014 19:01,21/03/2014 19:00,1,0,0,0,2,2,3,2,2.17205,4.86775,2.99248,4.5,1.59761,2.67332,5.5,2.16847,1.85582
108614110,3804,Tingsryds AIF,3756,IF Troja/Ljungby,33648301,"Allsvenskan, Relegation/Promotion",39201,Schweden,"Allsvenskan, Relegation/Promotion - Schweden",Eishockey,21/03/2014 19:01,21/03/2014 21:11,0,1,0,1,3,2,3,4,2.28378,4.85136,2.80897,4.5,1.48507,3.06155,5.5,1.98127,2.01909
108621010,22219,BK Mlada Boleslav,3871,HC Kladno,4264301,Extraliga Promotion/Relegation,42201,Tschechien,Extraliga Promotion/Relegation - Tschechien,Eishockey,26/03/2014 17:30,26/03/2014 20:02,3,0,2,0,1,1,6,1,2.39762,4.44043,2.79551,4.5,1.59558,2.67903,5.5,2.24589,1.80264
108621110,37844,HC Chomutov,37839,HC Olomouc,4264301,Extraliga Promotion/Relegation,42201,Tschechien,Extraliga Promotion/Relegation - Tschechien,Eishockey,26/03/2014 17:31,26/03/2014 19:47,2,0,0,1,1,0,3,1,1.84838,4.45986,4.25962,4.5,1.7911,2.26407,5.5,2.53847,1.65
108637210,3941,SKA St. Petersburg,3948,Lokomotive Jaroslawl,5711301,KHL Playoff,101201,Russland,KHL Playoff - Russland,Eishockey,21/03/2014 16:31,21/03/2014 18:39,1,1,3,1,0,2,4,4,1.69282,4.82716,4.98889,4.5,2.44403,1.6925,5.5,3.96785,1.33854
108637310,52311,HC Lev Prag,73568,HC Donbass,5711301,KHL Playoff,101201,Russland,KHL Playoff - Russland,Eishockey,21/03/2014 19:00,21/03/2014 19:00,2,1,1,1,0,1,3,3,1.86456,4.1595,4.44516,4.5,2.1788,1.84832,5.5,3.33357,1.42853
108638410,3729,Luleå HF,3803,Växjö Lakers,360301,SHL Playoff,39201,Schweden,SHL Playoff - Schweden,Eishockey,22/03/2014 17:01,22/03/2014 19:38,1,0,2,3,2,1,5,4,2.31086,4.0537,3.11943,4.5,2.20882,1.82725,5.5,3.32394,1.4303
108638510,3728,Färjestads BK,3727,Brynäs IF,360301,SHL Playoff,39201,Schweden,SHL Playoff - Schweden,Eishockey,22/03/2014 17:01,22/03/2014 19:37,0,1,0,1,0,0,0,2,1.97604,4.32666,3.78438,4.5,2.01909,1.98127,5.5,2.7645,1.56673
108685510,3900,Lausanne HC,3899,ZSC Lions,2975301,NLA Playoff,54201,Schweiz,NLA Playoff - Schweiz,Eishockey,22/03/2014 20:15,22/03/2014 22:31,0,0,2,0,0,1,2,1,3.15336,4.96672,2.07668,4.5,1.86655,2.154,5.5,2.41421,1.70711
108723110,3865,Benzina Litvinov,37844,HC Chomutov,4265301,Extraliga Playout,42201,Tschechien,Extraliga Playout - Tschechien,Eishockey,23/03/2014 15:00,23/03/2014 17:08,1,1,1,1,1,0,3,2,1.62913,4.99861,5.39942,4.5,1.84141,2.18849,5.5,2.49543,1.66871
108723210,3871,HC Kladno,3874,HC Karlovy Vary,4265301,Extraliga Playout,42201,Tschechien,Extraliga Playout - Tschechien,Eishockey,23/03/2014 17:32,23/03/2014 19:52,1,2,0,0,3,2,4,4,1.6753,4.85196,5.07638,4.5,1.82725,2.20882,5.5,2.58765,1.62986
108723710,3838,Blues Espoo,3843,Lukko Rauma,5705301,SM-liiga Playoff,40201,Finnland,SM-liiga Playoff - Finnland,Eishockey,22/03/2014 16:00,22/03/2014 18:22,2,1,0,0,0,2,2,3,2.50572,3.87267,2.91508,4.5,2.23873,1.80728,5.5,3.41745,1.41366
108723810,3842,JYP Jyväskylä,3845,Saipa Lappeenranta,5705301,SM-liiga Playoff,40201,Finnland,SM-liiga Playoff - Finnland,Eishockey,22/03/2014 16:02,22/03/2014 19:13,1,2,2,0,0,1,3,3,2.37112,4.06411,3.01022,4.5,2.16847,1.85582,5.5,3.34957,1.42561
108723910,3837,HPK Hämeenlinna,3835,Kärpät Oulu,5705301,SM-liiga Playoff,40201,Finnland,SM-liiga Playoff - Finnland,Eishockey,22/03/2014 16:02,22/03/2014 18:13,0,0,0,1,0,0,0,1,3.48932,4.0488,2.13574,4.5,2.29363,1.77302,5.5,3.46171,1.40622
108724010,3844,Pelicans Lahti,3834,Tappara Tampere,5705301,SM-liiga Playoff,40201,Finnland,SM-liiga Playoff - Finnland,Eishockey,22/03/2014 16:02,22/03/2014 19:04,0,0,0,0,1,1,1,1,3.23706,4.14779,2.21485,4.5,2.09397,1.9141,5.5,3.22207,1.45003
108724810,5430,Wolfsburg Grizzly A.,3858,Nürnberg Ice Tigers,3048301,DEL Playoff,41201,Deutschland,DEL Playoff - Deutschland,Eishockey,23/03/2014 14:31,23/03/2014 18:15,1,1,2,1,1,2,4,4,2.13849,4.5775,3.19187,,,,5.5,2.16847,1.85582
108724910,3847,Kölner Haie,3853,Adler Mannheim,3048301,DEL Playoff,41201,Deutschland,DEL Playoff - Deutschland,Eishockey,23/03/2014 14:32,23/03/2014 16:47,0,0,2,1,0,0,2,1,2.27032,4.67433,2.89352,4.5,1.85034,2.176,5.5,2.66281,1.60139
108725010,3860,Iserlohn Roosters,3848,Hamburg Freezers,3048301,DEL Playoff,41201,Deutschland,DEL Playoff - Deutschland,Eishockey,23/03/2014 14:47,23/03/2014 17:11,0,1,0,1,0,2,0,4,2.65317,4.57497,2.47671,4.5,1.68634,2.457,5.5,2.33605,1.74848
108725110,3863,ERC Ingolstadt,3852,Krefeld Pinguine,3048301,DEL Playoff,41201,Deutschland,DEL Playoff - Deutschland,Eishockey,23/03/2014 14:48,23/03/2014 17:38,4,0,1,1,0,1,5,2,2.53501,4.5785,2.58713,4.5,1.66934,2.494,5.5,2.29733,1.77081
108728310,3713,Storhamar Dragons,3716,Valerenga IF,5602301,Elitserien Playoff,38201,Norwegen,Elitserien Playoff - Norwegen,Eishockey,23/03/2014 17:31,23/03/2014 19:40,1,2,0,1,0,1,1,4,3.23605,4.79322,2.07317,4.5,1.45338,3.20564,5.5,1.96767,2.03341
108728510,3938,Met. Magnitogorsk,3939,Sibir Nowosibirsk,5711301,KHL Playoff,101201,Russland,KHL Playoff - Russland,Eishockey,22/03/2014 12:01,22/03/2014 14:18,1,0,2,1,0,1,3,2,1.82815,4.28875,4.54896,4.5,2.14391,1.8742,5.5,3.21074,1.45234
108728610,24985,Barys Astana,3944,Salavat Yulaev UFA,5711301,KHL Playoff,101201,Russland,KHL Playoff - Russland,Eishockey,22/03/2014 12:02,22/03/2014 14:31,1,2,2,0,2,0,5,2,2.1591,4.24611,3.3198,4.5,1.70501,2.41842,5.5,2.44444,1.69231
108728710,3948,Lokomotive Jaroslawl,3941,SKA St. Petersburg,5711301,KHL Playoff,101201,Russland,KHL Playoff - Russland,Eishockey,23/03/2014 14:01,23/03/2014 16:09,0,0,2,1,2,0,4,1,3.14195,4.12256,2.27249,4.5,2.23873,1.80728,5.5,3.49051,1.40152
108730310,3734,Frölunda HC,3737,Linköpings HC,360301,SHL Playoff,39201,Schweden,SHL Playoff - Schweden,Eishockey,23/03/2014 17:07,23/03/2014 19:35,1,0,1,1,4,1,6,2,1.89977,4.57457,3.89009,4.5,1.88971,2.12396,5.5,2.72135,1.58094
108755510,45164,Iowa Wild,45160,Grand Rapids Griffins,2768301,AHL,37201,USA,AHL - USA,Eishockey,22/03/2014 19:05,22/03/2014 22:21,0,1,1,2,0,1,1,4,3.20564,4.01824,2.27695,,,,5.5,2.29685,1.7711
108755610,45178,Toronto Marlies,45168,Milwaukee Admirals,2768301,AHL,37201,USA,AHL - USA,Eishockey,22/03/2014 20:00,23/03/2014 08:44,0,2,0,2,1,1,1,5,2.15922,4.24583,3.31845,,,,5.5,2.31397,1.76105
108755710,45184,Lehigh V. Phantoms,45162,Hartford Wolf Pack,2768301,AHL,37201,USA,AHL - USA,Eishockey,23/03/2014 00:00,23/03/2014 00:00,2,2,0,2,0,0,2,4,2.38463,4.11542,2.96156,,,,5.5,2.21025,1.82627
108755810,45158,Bridgeport S. Tigers,45167,St. John's IceCaps,2768301,AHL,37201,USA,AHL - USA,Eishockey,23/03/2014 00:00,23/03/2014 00:00,0,0,1,1,0,0,1,1,2.96156,4.11542,2.38463,,,,5.5,2.04886,1.95341
108755910,45161,Hamilton Bulldogs,45156,Adirondack Flames,2768301,AHL,37201,USA,AHL - USA,Eishockey,23/03/2014 00:00,23/03/2014 00:00,0,3,0,1,1,1,1,5,2.84997,4.00619,2.5031,,,,5.5,2.30089,1.76871
108756010,45176,Springfield Falcons,45166,Manchester Monarchs,2768301,AHL,37201,USA,AHL - USA,Eishockey,23/03/2014 00:00,23/03/2014 00:00,0,0,1,3,1,2,2,5,2.5031,4.00619,2.84997,,,,5.5,1.99059,2.0095
108756110,45177,Syracuse Crunch,45183,Albany Devils,2768301,AHL,37201,USA,AHL - USA,Eishockey,23/03/2014 00:00,23/03/2014 00:00,0,3,1,2,1,1,2,6,2.81211,4.03968,2.51984,,,,5.5,2.30089,1.76871
108756210,45180,Worcester Sharks,45163,Hershey Bears,2768301,AHL,37201,USA,AHL - USA,Eishockey,23/03/2014 00:00,23/03/2014 00:00,0,1,1,0,3,1,4,2,2.51984,4.03968,2.81211,,,,5.5,2.22869,1.81388
108756310,45179,WBS Penguins,45170,Utica Comets,2768301,AHL,37201,USA,AHL - USA,Eishockey,23/03/2014 00:05,23/03/2014 00:05,0,0,1,1,0,1,1,2,1.93207,4.14575,4.14575,,,,5.5,2.38918,1.71985
108756410,45169,Norfolk Admirals,45157,Binghamton Senators,2768301,AHL,37201,USA,AHL - USA,Eishockey,23/03/2014 00:15,23/03/2014 00:15,2,1,1,1,2,3,5,5,2.51984,4.03968,2.81211,,,,5.5,2.16847,1.85582
108756510,45174,Rockford Icehogs,45159,Chicago Wolves,2768301,AHL,37201,USA,AHL - USA,Eishockey,23/03/2014 01:00,23/03/2014 01:00,0,0,1,1,0,0,1,1,2.65192,4.06785,2.65192,,,,5.5,2.0293,1.97153
108756610,45185,Texas Stars,45182,Oklahoma City Bar.,2768301,AHL,37201,USA,AHL - USA,Eishockey,23/03/2014 01:00,23/03/2014 01:00,0,2,2,0,3,1,5,3,1.93265,4.26428,4.03112,,,,5.5,1.70501,2.41842
108764910,3714,Stjernen Hockey,22018,Kongsvinger IL,2982301,Elitserien Qualifikation,38201,Norwegen,Elitserien Qualifikation - Norwegen,Eishockey,23/03/2014 17:02,23/03/2014 19:43,2,1,1,1,1,0,4,2,1.2076,10.6879,12.7639,,,,5.5,1.55976,2.78647
108765010,44511,Tonsberg Og Omegn,3711,Manglerud Star,2982301,Elitserien Qualifikation,38201,Norwegen,Elitserien Qualifikation - Norwegen,Eishockey,23/03/2014 17:02,23/03/2014 19:28,1,0,1,0,2,1,4,1,1.93762,4.81675,3.61934,4.5,1.55976,2.78647,5.5,2.04886,1.95341
108765510,3800,HC Vita Hästen,3804,Tingsryds AIF,33648301,"Allsvenskan, Relegation/Promotion",39201,Schweden,"Allsvenskan, Relegation/Promotion - Schweden",Eishockey,23/03/2014 16:00,23/03/2014 18:27,0,2,0,1,3,0,3,3,1.82483,5.24197,3.82798,4.5,1.45338,3.20564,5.5,1.85582,2.16847
108765610,49570,Kallinge/Ronneby IF,3756,IF Troja/Ljungby,33648301,"Allsvenskan, Relegation/Promotion",39201,Schweden,"Allsvenskan, Relegation/Promotion - Schweden",Eishockey,23/03/2014 16:00,23/03/2014 18:16,1,1,2,0,0,3,3,4,2.64236,5.1059,2.34908,4.5,1.45338,3.20564,5.5,1.9141,2.09397
108765710,3747,IF Björklöven,3743,Piteaa HC,33648301,"Allsvenskan, Relegation/Promotion",39201,Schweden,"Allsvenskan, Relegation/Promotion - Schweden",Eishockey,23/03/2014 16:00,23/03/2014 18:09,1,1,0,0,1,0,2,1,1.32201,8.08421,8.34182,4.5,1.4292,3.32993,5.5,1.83666,2.19523
108766110,3740,Skellefteå AIK,3732,HV 71,360301,SHL Playoff,39201,Schweden,SHL Playoff - Schweden,Eishockey,23/03/2014 17:08,23/03/2014 19:37,0,0,2,0,1,1,3,1,1.43536,5.60533,8.00036,4.5,1.6925,2.44403,5.5,2.33631,1.74833
108782510,36334,HC Kometa Brno,3867,HC Pilsen,5593301,Extraliga Playoff,42201,Tschechien,Extraliga Playoff - Tschechien,Eishockey,23/03/2014 16:42,23/03/2014 19:07,0,0,1,0,0,0,1,0,2.30812,4.06309,3.11039,4.5,2.01909,1.98127,5.5,2.96366,1.50925
108782710,3877,HC Mountfield ,3872,PSG Zlín,5593301,Extraliga Playoff,42201,Tschechien,Extraliga Playoff - Tschechien,Eishockey,23/03/2014 17:29,23/03/2014 20:04,0,1,2,0,3,0,5,1,2.37698,3.94172,3.07124,4.5,2.09397,1.9141,5.5,3.18211,1.45827
108782810,3866,HC Vitkovice,3876,Sparta Prag,5593301,Extraliga Playoff,42201,Tschechien,Extraliga Playoff - Tschechien,Eishockey,23/03/2014 17:59,23/03/2014 20:34,2,2,0,2,1,1,3,5,2.8446,4.39077,2.36594,4.5,1.70472,2.419,5.5,2.36478,1.73272
108786110,3843,Lukko Rauma,3838,Blues Espoo,5705301,SM-liiga Playoff,40201,Finnland,SM-liiga Playoff - Finnland,Eishockey,24/03/2014 17:31,24/03/2014 20:02,1,2,0,2,2,1,3,5,1.99634,4.16297,3.86293,4.5,2.1141,1.89759,5.5,3.27317,1.43992
108786210,3845,Saipa Lappeenranta,3842,JYP Jyväskylä,5705301,SM-liiga Playoff,40201,Finnland,SM-liiga Playoff - Finnland,Eishockey,24/03/2014 17:32,24/03/2014 20:06,2,0,1,0,0,2,3,2,2.13574,4.07846,3.48932,4.5,2.14391,1.8742,5.5,3.23587,1.44725
